name,mhy_id,story,material,icon,introduction,refine,weapon_type,rarity,attr_add,getting,label
试作星镰,393, 产自璃月兵工厂的古老长枪。批号不明，相关典籍上也未记录它的成品时间。黑钢镶金的枪身上刻有神雷引路图，取苍雷为勾，天星为画。金漆描画，更显上品大气。魔兽的灾厄平息后，游兵散勇流入民间。世间虽和平，却随此掀起尚武的浪潮。刀枪剑戟供不应求。武家对精兵的要求日益增高。为寻求突破，锻造世家大当家云辉与名匠寒武闭门钻研。再见天日时，二人鬓须已长一尺有余。而名唤「试作」，将打破璃月古来兵器桎梏的图谱也终于完成。依此制成的第一杆长枪以黑金为主色调，枪尖较寻常长枪多出两寸有余，开锋见血，不怒自威。夜里置于室外沐浴月华，拂晓时，可见枪尖一点寒光如星。云辉观此神兵，忆起父亲年轻时舞枪的英姿，情之所至，取父亲名号中的星字为它命名。璃月日后枪戟之祖，是故就此命名「星镰」。,"['漆黑陨铁的一粒*3', '漆黑陨铁的一片*9', '漆黑陨铁的一角*9', '漆黑陨铁的一块*4', '脆弱的骨片*15', '结实的骨片*18', '石化的骨片*27', '破损的面具*10', '污秽的面具*15', '不祥的面具*18', '精锻用魔矿*605']",https://uploadstatic.mihoyo.com/ys-obc/2020/04/08/75833613/388378b90036d2b75302bb7b67bae64f_7385946179060436684.png,阶嗜魔 , 精炼(1/2/3/4/5) 施放元素战技后，普通攻击和重击造成的伤害提高(8%/10%/12%/14%/16%)。持续12秒，最多叠加2层。黑岩厂中秘藏的古老钩枪。锋芒上点点的闪光有如夜空稀星。 ,长柄武器,四星,元素充能效率,锻造,weapon
祭礼大剑,418, 东面望海的高崖上，先民将时间的主人与风的主人一同祭拜。因为「风带来故事，时间使之发芽」的信念，两者常常混同。这把剑述说的是战争的故事，用来演绎战争的歌剧。原本是没有开刃的道具大剑，在时间之风中变得岩石般坚硬。这把剑曾属于善战勇猛而早夭的伊蒙洛卡一族。在祭礼中他们饰演被血染黑，厮杀奋战的斗士。伊蒙洛卡一族认为，战斗不是为保卫、荣耀或开拓，而是为了取悦天上那些无可消遣的众神。无论来者是魔物也好，贼匪也好，不论自己是否能回到恋人的臂弯里，只要浴血奋战，在厮杀中高声咆哮，职责便完成了。如此惘然的血脉，本应无法在历史中长久延续，因为他们的战斗没有终结，也没有胜利的希望。但随着冰雪消融、蒙德建立，他们最终有了值得守护的对象。,"['凛风奔狼的始龀*3', '凛风奔狼的裂齿*9', '凛风奔狼的断牙*9', '凛风奔狼的怀乡*4', '地脉的旧枝*15', '地脉的枯叶*18', '地脉的新芽*27', '牢固的箭簇*10', '锐利的箭簇*15', '历战的箭簇*18', '精锻用魔矿*605']",https://uploadstatic.mihoyo.com/ys-obc/2020/04/11/75833613/642e8c429133fad5355e6d24c0abdb15_8391048341219333900.png,阶气定神闲 , 精炼(1/2/3/4/5) 元素战技造成伤害时，有(40%/50%/60%/70%/80%)的概率重置该技能的冷却时间，该效果每(30/26/22/19/16)秒只能触发一次。在漫长岁月中石化的道具大剑，上面的仪式性装饰依然清晰可见。拥有受时间之风冲刷的祝福力量。 ,双手剑,四星,元素充能效率,祈愿,weapon
白缨枪,683, 千岩军士兵素以擅使长兵闻名天下，其所持白缨长枪由黑岩厂批量生产，这武器历经了千百年来无数战火的考验，白缨纵使在硝烟中污损，仍旧傲然飘扬。传说军中曾经有枪法精绝的高手，能在千军之中刺上将而不沾白缨。「但那故事属于持枪的豪侠」「他的兵器本身却并不出奇」老铁匠在学徒脑袋上拍了一掌，要他给新打造的长枪配上白缨。,"['孤云寒林的光砂*2', '孤云寒林的辉岩*6', '孤云寒林的圣骸*6', '孤云寒林的神体*3', '猎兵祭刀*10', '特工祭刀*12', '督察长祭刀*18', '新兵的徽记*6', '士官的徽记*10', '尉官的徽记*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/21/75833613/c5f23afc286a3eef8e5ea2e889ca67ff_8576229311507323215.png,暂无,暂无,长柄武器,三星,暴击率,宝箱,weapon
甲级宝珏,684, 虽然有着高级的包装，却被随意放在店铺最普通位置的玉器。盒子里附带着没有人听说过的所谓权威机构签署的甲级证书！如果缺乏鉴别宝玉的眼光，很容易被华丽的包装与配件误导。然而比起真正的美玉，这种玉器的价格仍旧算得上平易近人。,"['雾海云间的铅丹*2', '雾海云间的汞丹*6', '雾海云间的金丹*6', '雾海云间的转还*3', '雾虚花粉*10', '雾虚草囊*12', '雾虚灯芯*18', '新兵的徽记*6', '士官的徽记*10', '尉官的徽记*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/21/75833613/86bb969cdb644cf54cf0ab62350b2e63_7664010052774139997.png,暂无,暂无,法器,三星,暴击率、移动速度、攻击力,宝箱,weapon
反曲弓,687, 由木材、骨头与动物筋腱组合，精心打造出的反曲弓。在射术高超的猎人手中，能够射下高天上飞翔的鸢鹰。这是猎人的骄傲，也是精湛弓术的证明。只是可怜了无端受害的苍鹰。,"['狮牙斗士的枷锁*2', '狮牙斗士的铁链*6', '狮牙斗士的镣铐*6', '狮牙斗士的理想*3', '混沌装置*10', '混沌回路*12', '混沌炉心*18', '导能绘卷*6', '封魔绘卷*10', '禁咒绘卷*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/21/75833613/e39707b29fa90b4f113673fba60f9b30_8985143992465766581.png,阶收割 , 精炼(1/2/3/4/5) 击败敌人时，恢复(8%/10%/12%/14%/16%)生命值。据说能射下苍鹰的猎弓，但能不能做到主要还得看弓手的技术。 ,弓,三星,生命值,宝箱,weapon
昭心,690, 以罕见的天成琉璃制成的美器。传说昭心之珠曾经色泽温润明亮，却在漫长的岁月中变得黯淡。又有民话记载称，在静谧的夜里，有时能听见它隐约发出声响，既像细风吹拂，又似泉水鸣响。传说昭心曾为仙家遗物。后流转璃月坊间，又落入云氏的手中。某日云氏在山野之间闲游，恰与前来访仙论道的方士黄生偶遇，相谈甚是投缘，便以昭心相赠。黄生惶恐谢绝时，云氏莞尔道：「此物乃天成精粹。仅澄心明净者，方能尽其用」黄生谢过云氏，将昭心佩在身上，向璃月徐徐而行，一路风雨无阻。此番出行本是为求仙访道，辗转各地不息，常上集市采购饮水食物。街头巷口各色人等鱼龙混杂，黄生在其间行走若等闲，却从不被骗。有好事者奇怪：这呆方士在市井之间竟如鱼得水，从未有失足翻船?问之则曰：「昭心遇歹意则振，助我识人心真假」「昭心」二字，乃「昭示人心」之意。个中原理无人知晓，常归结于民话传说。据说，在午夜有时能听见它隐约作响，像空穴中微风吹拂，像乱石间泉水流淌。而两者，都与过去劝人为善的妇孺传说中，以恶念为食的妖兽的躁动十分相似。,"['雾海云间的铅丹*3', '雾海云间的汞丹*9', '雾海云间的金丹*9', '雾海云间的转还*4', '雾虚花粉*15', '雾虚草囊*18', '雾虚灯芯*27', '破损的面具*10', '污秽的面具*15', '不祥的面具*18', '精锻用魔矿*605']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/21/76373921/dafe7f5cdecac90aec82b1a4ba04ff25_8710250991471280781.png,阶回响 , 精炼(1/2/3/4/5) 普通攻击与重击命中时，有50%几率发射一枚昭心法球，造成(240%/270%/300%/330%/360%)攻击力伤害，至多在敌人之间弹射4次。该效果每(12/11/10/9/8)秒至多触发一次。幽暗的琉璃宝珠，传说中拥有洞察人心清白的力量。 ,法器,四星,攻击力,祈愿,weapon
黑岩战弓,694, 由十分罕见的黑岩制成的长弓。引弓听风，能百步穿杨。弓身中段漆黑，两端血红，触手寒而不阴。张弓射箭，箭如流星入天，足以追风逐雷。璃月云氏是历史悠久的锻造世家。彼时的第七代家主辉更是七星之一，极富名望。云辉仅有一个女儿，名凰。依家族的惯例，云凰成婚后将由夫婿入赘接任大掌柜。自幼习武、个性刚强的凰并无此意，坚持以女儿身接手家业，一时引来流言无数。但云凰就任正值难时。彼时的大地并不平静。山岳与洞窟在低声的轰鸣嘶叫中，坍塌挪移。深埋地下的宝石金属难以开采，锻炼兵器、传承手艺之事难以为继。是夜。云凰辗转难眠，恐怕云家百年有余的锻兵传承要她手中断绝。愁绪万千中，她只得对天祈祷，盼望神仙能巧施妙法解她燃眉之急。过去放弃家业云游天下的寒氏之策，此时却身着匠人装束入庄寻访。他取出一方木匣交予，是其父晚年依照「试作」修订的新图谱。又取长弓一挺，说:「此事因黑岩而起，还希望以黑岩做结。听闻云掌柜喜爱射箭，如不嫌弃还请试」凰朝天放箭。飞矢如逆行檐枪奔空怒雷，而留弦之音则久久回荡在山林之中。远眺月下流云，她只觉转机已到···,"['孤云寒林的光砂*3', '孤云寒林的辉岩*9', '孤云寒林的圣骸*9', '孤云寒林的神体*4', '猎兵祭刀*15', '特工祭刀*18', '督察长祭刀*27', '骗骗花蜜*10', '微光花蜜*15', '原素花蜜*18', '精锻用魔矿*605']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/23/76373921/da4fe7434ec5f0ed5f95cfb9da7a844b_1105425832417481917.png,阶乘胜追击 , 精炼(1/2/3/4/5) 击败敌人后，攻击力提升(12%/15%/18%/21%/24%)，持续30秒。该效果至多叠加三层，每层持续时间独立。以黑岩塑成的弓。弓臂坚硬无比，只有膂力绝人的弓手才能尽心所欲的使用。 ,弓,四星,暴击伤害、攻击力,商城兑换,weapon
吃虎鱼刀,698, 传说，璃月过去盛产螭虎鱼，是平民最爱吃的鱼。但街头巷尾谈论久了，便讹成了「吃虎鱼」。如今，真正的螭虎鱼已不多见，吃虎鱼一词却成了璃月人(姆)大啖鱼肉的代名词。,"['雾海云间的铅丹*2', '雾海云间的汞丹*6', '雾海云间的金丹*6', '雾海云间的转还*3', '雾虚花粉*10', '雾虚草囊*12', '雾虚灯芯*18', '寻宝鸦印*6', '藏银鸦印*10', '攫金鸦印*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/24/15363053/b212aac89bb6d20fe174035b9469da21_6112821780306629032.png,暂无,暂无,单手剑,三星,攻击力,宝箱,weapon
黑岩斩刀,704, 一把大剑， 由十分罕见的黑岩制成，沉如巨石，能开山断路。刀身以黑岩结晶混合赤红色矿石制成，浓如重墨，红如炽火。黑岩兵器传承自「试作」系列，有此三大特征:坚如岩、凛如冰、烈似血。此中「斩刀」虽是大剑，剑刃最薄处竟不比丝缎厚上多少。赤黑结晶拼接精湛，环环扣成一幅刀面。更以离火图腾与红玉宝珠点缀握柄，远看如同墨池泛血，沉而邪。名匠寒武曾为铸造黑岩兵器，深入大地探寻矿晶。最终遭遇矿难。一只损伤的眼中只余下彼时无法辨识天地四方上下的黑暗，耳畔时常回荡如天地崩裂的剑石相击之声。从此匠人的锻炉蒙尘，其中只剩下冰冷的余灰与未竟的锻兵之梦。其子寒策读到山中地心封有妖异的逸闻，连忙说与父亲。寒武听后大为悔恨，认定开采惊动了地中之龙、天降之石。便撑着病体，起炉锻造一柄斩刀。刀成后，匠人之子依父亲要求，在矿井外立起一人高的神龛，藏刀于其中，作辟邪镇龙之用。数年后，寒武在梦中辞世。同日同时，一名旅人经过天衡山矿坑，只见山石后红光涌动，一座隐秘的神龛悄然旋开。龛中巨剑隐隐闪烁，如泣如诉。寒策连夜入山，取回了斩刀。当代天枢星亲笔为它赐铭:「开山裂海，撕云断月」,"['雾海云间的铅丹*3', '雾海云间的汞丹*9', '雾海云间的金丹*9', '雾海云间的转还*4', '雾虚花粉*15', '雾虚草囊*18', '雾虚灯芯*27', '新兵的徽记*10', '士官的徽记*15', '尉官的徽记*18', '精锻用魔矿*605']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/23/76373921/572b49753770be07dec7065ed8aa9e33_6768616184571698394.png,阶乘胜追击 , 精炼(1/2/3/4/5) 击败敌人后，攻击力提升(12%/15%/18%/21%/24%)，持续30秒。该效果至多叠加三层，每层持续时间独立。坚韧无比的黑岩大刀，通体皆为玄赤之色。 ,双手剑,四星,暴击伤害、攻击力,商城兑换,weapon
旅行剑,708, 本身是可靠的钢剑，平衡趁手，钢也是坚韧的好钢。最大缺点在于不是全龙骨结构，大大降低了耐用性。取而代之的是在掏空的剑柄里塞了微型水果刀、剪子、火绒等小件。之所以叫旅行剑，就是因为里面有各种旅行道具......?,"['狮牙斗士的枷锁*2', '狮牙斗士的铁链*6', '狮牙斗士的镣铐*6', '狮牙斗士的理想*3', '混沌装置*10', '混沌回路*12', '混沌炉心*18', '导能绘卷*6', '封魔绘卷*10', '禁咒绘卷*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/25/15363053/ea426d267c69897cc818c5d5a9e386ea_4399217366335298544.png,阶旅程 , 精炼(1/2/3/4/5) 获得元素晶球或元素微粒时，恢复(1%/1.25%/1.5%/1.75%/2%)生命值。趁手的钢剑，剑柄里藏着剪子、放大镜、火绒等方便旅行的小物件。 ,单手剑,三星,防御力,宝箱,weapon
翡玉法球,709, &nbsp;翡玉雕琢而成的轻盈法器，经久耐用，价格低廉，颇受江湖人士欢迎。&nbsp;由于外形小巧精致，雕工精细，通常被璃月人称为「翡玉丸」。 不仅可以作为高效的防身法器，佩戴在身上也是不错的首饰。,"['孤云寒林的光砂*2', '孤云寒林的辉岩*6', '孤云寒林的圣骸*6', '孤云寒林的神体*3', '猎兵祭刀*10', '特工祭刀*12', '督察长祭刀*18', '寻宝鸦印*6', '藏银鸦印*10', '攫金鸦印*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/25/15363053/5fc36e1db7461a5086df18b58f0dcb8a_9079456443193854168.png,阶激流 , 精炼(1/2/3/4/5) 触发蒸发、感电、冰冻、绽放或水元素扩散反应后的12秒内，攻击力提高(20%/25%/30%/35%/40%)。由璃月北郊绝云间出产的硬玉雕琢而成的法器。小巧轻盈，经久耐用，江湖人称「翡玉丸」。 ,法器,三星,元素精通,祈愿,weapon
钺矛,724, 长矛在任何武人手里皆有相当的威力，这是因为「一寸长，一寸强」的道理。在长矛上增加斧刃，尽管笨重，但也增添了劈砍的功用，更加适宜复杂环境。这种长兵多为擅长武艺的力士所青睐，也正是千岩军军官荣誉和勇武的象征。虽说璃月港的今日天下太平，但在大街小巷，依然可见手持钺矛的勇士身影。千岩军的领队总是勇往直前，在队伍中充当险地的前锋与盾牌。护卫他们的不仅有忠诚的战友，更有多年演习不辍的精熟武艺。对于任何敢于靠近的敌人，第一线挥舞着钺矛的军官格外致命，而在坚如磐岩的士兵阵列中间，他们正是千岩之阵的真正核心。,"['雾海云间的铅丹*2', '雾海云间的汞丹*6', '雾海云间的金丹*6', '雾海云间的转还*3', '雾虚花粉*10', '雾虚草囊*12', '雾虚灯芯*18', '骗骗花蜜*6', '微光花蜜*10', '原素花蜜*12', '精锻用魔矿*399']",https://uploadstatic.mihoyo.com/ys-obc/2020/06/21/75833613/2ef0c79a0d05d49f3c7c884520e70ef6_7423804349833045135.png,暂无,暂无,长柄武器,三星,攻击力,宝箱,weapon
